Time,Demand
2026-01-04 09:00:00 AM,296.1189655
2026-01-04 10:00:00 AM,302.9494737
2026-01-04 11:00:00 AM,304.3364912
2026-01-04 12:00:00 PM,336.2792982
2026-01-04 01:00:00 PM,353.1719298
2026-01-04 02:00:00 PM,320.452807
2026-01-04 03:00:00 PM,304.9161404
2026-01-04 04:00:00 PM,286.1914035
2026-01-04 05:00:00 PM,278.8526316
2026-01-04 06:00:00 PM,300.6308772
2026-01-04 07:00:00 PM,302.1214035
2026-01-04 08:00:00 PM,303.85
2026-01-04 09:00:00 PM,298.5089474
2026-01-04 10:00:00 PM,282.3926316
2026-01-04 11:00:00 PM,272.2591228
2026-01-05 12:00:00 AM,257.3849123
2026-01-05 01:00:00 AM,247.21
2026-01-05 02:00:00 AM,238.5463158
2026-01-05 03:00:00 AM,231.952807
2026-01-05 04:00:00 AM,226.9015789
2026-01-05 05:00:00 AM,225.0591228
2026-01-05 06:00:00 AM,229.1580702
2026-01-05 07:00:00 AM,252.6442105
2026-01-05 08:00:00 AM,276.2545614
2026-01-05 09:00:00 AM,293.8912069
2026-01-05 10:00:00 AM,302.6191379
2026-01-05 11:00:00 AM,321.427931
2026-01-05 12:00:00 PM,341.1522414
2026-01-05 01:00:00 PM,358.597931
2026-01-05 02:00:00 PM,330.817069
2026-01-05 03:00:00 PM,312.0591379
2026-01-05 04:00:00 PM,302.1105172
2026-01-05 05:00:00 PM,294.3082759
2026-01-05 06:00:00 PM,307.5731034
2026-01-05 07:00:00 PM,307.7358621
2026-01-05 08:00:00 PM,307.5222414
2026-01-05 09:00:00 PM,300.5439655
2026-01-05 10:00:00 PM,283.1585965
2026-01-05 11:00:00 PM,258.9241818
2026-01-06 12:00:00 AM,256.2773684
2026-01-06 01:00:00 AM,250.2014035
2026-01-06 02:00:00 AM,242.4589474
2026-01-06 03:00:00 AM,238.2254386
2026-01-06 04:00:00 AM,233.3708772
2026-01-06 05:00:00 AM,232.3357895
2026-01-06 06:00:00 AM,234.9752632
2026-01-06 07:00:00 AM,256.9087719
2026-01-06 08:00:00 AM,283.4898246
2026-01-06 09:00:00 AM,327.0359649
2026-01-06 10:00:00 AM,368.5429825
2026-01-06 11:00:00 AM,352.9545614
2026-01-06 12:00:00 PM,367.5492982
2026-01-06 01:00:00 PM,381.9059649
2026-01-06 02:00:00 PM,333.515614
2026-01-06 03:00:00 PM,306.127193
2026-01-06 04:00:00 PM,297.6498246
2026-01-06 05:00:00 PM,291.0666667
2026-01-06 06:00:00 PM,315.5050877
2026-01-06 07:00:00 PM,310.70875
2026-01-06 08:00:00 PM,308.79125
2026-01-06 09:00:00 PM,303.555
2026-01-06 10:00:00 PM,290.1405455
2026-01-06 11:00:00 PM,275.7375926
2026-01-07 12:00:00 AM,265.5621053
2026-01-07 01:00:00 AM,256.567193
2026-01-07 02:00:00 AM,248.0484211
2026-01-07 03:00:00 AM,241.0512281
2026-01-07 04:00:00 AM,235.1512281
2026-01-07 05:00:00 AM,232.4289474
2026-01-07 06:00:00 AM,234.3024561
2026-01-07 07:00:00 AM,256.6189474
2026-01-07 08:00:00 AM,282.8791228
2026-01-07 09:00:00 AM,299.637193
2026-01-07 10:00:00 AM,310.0087719
2026-01-07 11:00:00 AM,317.2026316
2026-01-07 12:00:00 PM,344.5807018
2026-01-07 01:00:00 PM,355.3870175
2026-01-07 02:00:00 PM,374.4947368
2026-01-07 03:00:00 PM,305.2784211
2026-01-07 04:00:00 PM,291.1287719
2026-01-07 05:00:00 PM,286.3363158
2026-01-07 06:00:00 PM,310.3192982
2026-01-07 07:00:00 PM,309.8949123
2026-01-07 08:00:00 PM,307.9903509
2026-01-07 09:00:00 PM,306.4687719
2026-01-07 10:00:00 PM,290.4606122
2026-01-07 11:00:00 PM,276.8452083
2026-01-08 12:00:00 AM,263.647193
2026-01-08 01:00:00 AM,250.9259649
2026-01-08 02:00:00 AM,244.0840351
2026-01-08 03:00:00 AM,240.5957895
2026-01-08 04:00:00 AM,236.1035088
2026-01-08 05:00:00 AM,234.4163158
2026-01-08 06:00:00 AM,238.4842105
2026-01-08 07:00:00 AM,257.405614
2026-01-08 08:00:00 AM,278.3350877
2026-01-08 09:00:00 AM,294.8964912
2026-01-08 10:00:00 AM,309.5533333
2026-01-08 11:00:00 AM,314.4285965
2026-01-08 12:00:00 PM,336.3414035
2026-01-08 01:00:00 PM,357.115614
2026-01-08 02:00:00 PM,333.1947368
2026-01-08 03:00:00 PM,309.4808772
2026-01-08 04:00:00 PM,299.2645614
2026-01-08 05:00:00 PM,289.4415789
2026-01-08 06:00:00 PM,312.9380702
2026-01-08 07:00:00 PM,308.4561404
2026-01-08 08:00:00 PM,307.4003509
2026-01-08 09:00:00 PM,303.3635088
2026-01-08 10:00:00 PM,293.8305357
2026-01-08 11:00:00 PM,277.6582143
2026-01-09 12:00:00 AM,267.5333929
2026-01-09 01:00:00 AM,258.0617857
2026-01-09 02:00:00 AM,252.2460714
2026-01-09 03:00:00 AM,242.6375
2026-01-09 04:00:00 AM,234.8832143
2026-01-09 05:00:00 AM,232.7023214
2026-01-09 06:00:00 AM,236.3371429
2026-01-09 07:00:00 AM,249.1275
2026-01-09 08:00:00 AM,276.0357143
2026-01-09 09:00:00 AM,269.9303636
2026-01-09 10:00:00 AM,272.108
2026-01-09 11:00:00 AM,275.8410909
2026-01-09 12:00:00 PM,305.2338182
2026-01-09 01:00:00 PM,314.706
2026-01-09 02:00:00 PM,262.3247273
2026-01-09 03:00:00 PM,239.8510909
2026-01-09 04:00:00 PM,234.9058182
2026-01-09 05:00:00 PM,235.2705455
2026-01-09 06:00:00 PM,259.6321818
2026-01-09 07:00:00 PM,266.1992593
2026-01-09 08:00:00 PM,268.7996296
2026-01-09 09:00:00 PM,268.5701852
2026-01-09 10:00:00 PM,272.3464583
2026-01-09 11:00:00 PM,268.186383
2026-01-10 12:00:00 AM,247.4687719
2026-01-10 01:00:00 AM,241.6929825
2026-01-10 02:00:00 AM,236.0724561
2026-01-10 03:00:00 AM,230.0378947
2026-01-10 04:00:00 AM,223.444386
2026-01-10 05:00:00 AM,226.7877193
2026-01-10 06:00:00 AM,232.294386
2026-01-10 07:00:00 AM,244.3531579
2026-01-10 08:00:00 AM,256.8001818
2026-01-10 09:00:00 AM,276.3774545
2026-01-10 10:00:00 AM,294.6394444
2026-01-10 11:00:00 AM,306.8
2026-01-10 12:00:00 PM,323.4183333
2026-01-10 01:00:00 PM,332.017037
2026-01-10 02:00:00 PM,315.4861111
2026-01-10 03:00:00 PM,293.5089091
2026-01-10 04:00:00 PM,295.2317857
2026-01-10 05:00:00 PM,283.5476786
2026-01-10 06:00:00 PM,304.7139286
2026-01-10 07:00:00 PM,306.7892727
2026-01-10 08:00:00 PM,303.8821818
2026-01-10 09:00:00 PM,300.31
2026-01-10 10:00:00 PM,281.9216667
2026-01-10 11:00:00 PM,271.0285185
2026-01-11 12:00:00 AM,261.6755357
2026-01-11 01:00:00 AM,252.1933929
2026-01-11 02:00:00 AM,246.1985714
2026-01-11 03:00:00 AM,235.8630357
2026-01-11 04:00:00 AM,233.4714286
2026-01-11 05:00:00 AM,234.4301786
2026-01-11 06:00:00 AM,243.4066071
2026-01-11 07:00:00 AM,270.6730357
2026-01-11 08:00:00 AM,297.2967857
2026-01-11 09:00:00 AM,304.1398246
2026-01-11 10:00:00 AM,309.8535088
2026-01-11 11:00:00 AM,320.0491228
2026-01-11 12:00:00 PM,344.2494737
2026-01-11 01:00:00 PM,357.115614
2026-01-11 02:00:00 PM,326.3010526
2026-01-11 03:00:00 PM,306.1168421
2026-01-11 04:00:00 PM,293.2196491
2026-01-11 05:00:00 PM,288.0649123
2026-01-11 06:00:00 PM,315.5982456
2026-01-11 07:00:00 PM,314.2008772
2026-01-11 08:00:00 PM,310.0708772
2026-01-11 09:00:00 PM,304.0052632
2026-01-11 10:00:00 PM,300.6844231
2026-01-11 11:00:00 PM,285.4011538
2026-01-12 12:00:00 AM,254.6460345
2026-01-12 01:00:00 AM,246.7217241
2026-01-12 02:00:00 AM,238.2786207
2026-01-12 03:00:00 AM,232.4498276
2026-01-12 04:00:00 AM,224.4237931
2026-01-12 05:00:00 AM,223.437069
2026-01-12 06:00:00 AM,240.2724138
2026-01-12 07:00:00 AM,266.6494828
2026-01-12 08:00:00 AM,292.935
2026-01-12 09:00:00 AM,297.8991379
2026-01-12 10:00:00 AM,316.4231034
2026-01-12 11:00:00 AM,1155.5556897
2026-01-12 12:00:00 PM,346.4012069
2026-01-12 01:00:00 PM,354.1932759
2026-01-12 02:00:00 PM,321.0108621
2026-01-12 03:00:00 PM,304.44
2026-01-12 04:00:00 PM,294.0437931
2026-01-12 05:00:00 PM,291.7651724
2026-01-12 06:00:00 PM,304.0839655
2026-01-12 07:00:00 PM,307.4510345
2026-01-12 08:00:00 PM,305.1215517
2026-01-12 09:00:00 PM,300.31
2026-01-12 10:00:00 PM,280.8607018
2026-01-12 11:00:00 PM,267.3838596
2026-01-13 12:00:00 AM,261.5069643
2026-01-13 01:00:00 AM,254.3532143
2026-01-13 02:00:00 AM,248.9378571
2026-01-13 03:00:00 AM,242.5953571
2026-01-13 04:00:00 AM,237.6857143
2026-01-13 05:00:00 AM,237.5066071
2026-01-13 06:00:00 AM,244.9975
2026-01-13 07:00:00 AM,269.8407143
2026-01-13 08:00:00 AM,298.0132143
2026-01-13 09:00:00 AM,306.3575
2026-01-13 10:00:00 AM,312.5630357
2026-01-13 11:00:00 AM,321.2339286
2026-01-13 12:00:00 PM,350.3546429
2026-01-13 01:00:00 PM,372.9116071
2026-01-13 02:00:00 PM,335.1516071
2026-01-13 03:00:00 PM,306.3031579
2026-01-13 04:00:00 PM,298.6021053
2026-01-13 05:00:00 PM,290.6008772
2026-01-13 06:00:00 PM,315.2773684
2026-01-13 07:00:00 PM,314.7184211
2026-01-13 08:00:00 PM,312.8552632
2026-01-13 09:00:00 PM,307.4521053
2026-01-13 10:00:00 PM,1114.3383636
2026-01-13 11:00:00 PM,271.4750909
2026-01-14 12:00:00 AM,263.9059649
2026-01-14 01:00:00 AM,256.7121053
2026-01-14 02:00:00 AM,249.2801754
2026-01-14 03:00:00 AM,241.9931579
2026-01-14 04:00:00 AM,235.7826316
2026-01-14 05:00:00 AM,234.5922807
2026-01-14 06:00:00 AM,239.8505263
2026-01-14 07:00:00 AM,264.6408772
2026-01-14 08:00:00 AM,292.8677193
2026-01-14 09:00:00 AM,308.5907018
2026-01-14 10:00:00 AM,314.2422807
2026-01-14 11:00:00 AM,321.2705263
2026-01-14 12:00:00 PM,339.6640351
2026-01-14 01:00:00 PM,354.5278947
2026-01-14 02:00:00 PM,327.6363158
2026-01-14 03:00:00 PM,295.9166071
2026-01-14 04:00:00 PM,289.3001786
2026-01-14 05:00:00 PM,284.9173214
2026-01-14 06:00:00 PM,301.8376786
2026-01-14 07:00:00 PM,304.8192857
2026-01-14 08:00:00 PM,300.67875
2026-01-14 09:00:00 PM,309.2126786
2026-01-14 10:00:00 PM,302.8855769
2026-01-14 11:00:00 PM,286.9642
2026-01-15 12:00:00 AM,260.7378571
2026-01-15 01:00:00 AM,253.4576786
2026-01-15 02:00:00 AM,246.325
2026-01-15 03:00:00 AM,240.5408929
2026-01-15 04:00:00 AM,235.5575
2026-01-15 05:00:00 AM,231.6382143
2026-01-15 06:00:00 AM,236.1896429
2026-01-15 07:00:00 AM,262.8871429
2026-01-15 08:00:00 AM,290.5328571
2026-01-15 09:00:00 AM,304.6717857
2026-01-15 10:00:00 AM,311.7728571
2026-01-15 11:00:00 AM,323.2778571
2026-01-15 12:00:00 PM,343.1060714
2026-01-15 01:00:00 PM,367.4014286
2026-01-15 02:00:00 PM,331.0742857
2026-01-15 03:00:00 PM,308.5805357
2026-01-15 04:00:00 PM,302.7121429
2026-01-15 05:00:00 PM,297.1492857
2026-01-15 06:00:00 PM,312.2680357
2026-01-15 07:00:00 PM,312.8791071
2026-01-15 08:00:00 PM,309.4233929
2026-01-15 09:00:00 PM,306.0941071
2026-01-15 10:00:00 PM,292.9876786
2026-01-15 11:00:00 PM,279.9444643
2026-01-16 12:00:00 AM,263.2558929
2026-01-16 01:00:00 AM,254.7641071
2026-01-16 02:00:00 AM,247.7473214
2026-01-16 03:00:00 AM,241.1414286
2026-01-16 04:00:00 AM,236.22125
2026-01-16 05:00:00 AM,234.8832143
2026-01-16 06:00:00 AM,234.6619643
2026-01-16 07:00:00 AM,245.3767857
2026-01-16 08:00:00 AM,259.0732143
2026-01-16 09:00:00 AM,272.06375
2026-01-16 10:00:00 AM,266.6167857
2026-01-16 11:00:00 AM,288.9419643
2026-01-16 12:00:00 PM,313.7219643
2026-01-16 01:00:00 PM,320.1171429
2026-01-16 02:00:00 PM,265.6264286
2026-01-16 03:00:00 PM,252.7307143
2026-01-16 04:00:00 PM,247.4101786
2026-01-16 05:00:00 PM,244.03875
2026-01-16 06:00:00 PM,261.0539286
2026-01-16 07:00:00 PM,274.0760714
2026-01-16 08:00:00 PM,276.5203571
2026-01-16 09:00:00 PM,272.7485714
2026-01-16 10:00:00 PM,303.9448214
2026-01-16 11:00:00 PM,262.397037
2026-01-17 12:00:00 AM,243.2663158
2026-01-17 01:00:00 AM,234.6026316
2026-01-17 02:00:00 AM,227.6985965
2026-01-17 03:00:00 AM,222.6370175
2026-01-17 04:00:00 AM,217.9998246
2026-01-17 05:00:00 AM,218.9935088
2026-01-17 06:00:00 AM,227.822807
2026-01-17 07:00:00 AM,245.7298246
2026-01-17 08:00:00 AM,267.104386
2026-01-17 09:00:00 AM,282.7652632
2026-01-17 10:00:00 AM,294.2857895
2026-01-17 11:00:00 AM,303.6636842
2026-01-17 12:00:00 PM,326.7047368
2026-01-17 01:00:00 PM,345.574386
2026-01-17 02:00:00 PM,313.0001754
2026-01-17 03:00:00 PM,296.77
2026-01-17 04:00:00 PM,290.5960714
2026-01-17 05:00:00 PM,287.3089286
2026-01-17 06:00:00 PM,310.6982143
2026-01-17 07:00:00 PM,312.7105357
2026-01-17 08:00:00 PM,308.3276786
2026-01-17 09:00:00 PM,306.7894643
2026-01-17 10:00:00 PM,302.855098
2026-01-17 11:00:00 PM,286.3929412
2026-01-18 12:00:00 AM,267.5228571
2026-01-18 01:00:00 AM,257.4928571
2026-01-18 02:00:00 AM,252.3303571
2026-01-18 03:00:00 AM,246.0510714
2026-01-18 04:00:00 AM,244.9764286
2026-01-18 05:00:00 AM,245.8508929
2026-01-18 06:00:00 AM,254.7851786
2026-01-18 07:00:00 AM,280.4501786
2026-01-18 08:00:00 AM,306.4207143
2026-01-18 09:00:00 AM,307.1055357
2026-01-18 10:00:00 AM,314.2066071
2026-01-18 11:00:00 AM,319.3480357
2026-01-18 12:00:00 PM,333.71875
2026-01-18 01:00:00 PM,345.7505357
2026-01-18 02:00:00 PM,322.6035714
2026-01-18 03:00:00 PM,303.3758929
2026-01-18 04:00:00 PM,296.2432143
2026-01-18 05:00:00 PM,294.2203571
2026-01-18 06:00:00 PM,309.0546429
2026-01-18 07:00:00 PM,313.3321429
2026-01-18 08:00:00 PM,315.4814286
2026-01-18 09:00:00 PM,449.4219643
2026-01-18 10:00:00 PM,310.7333333
2026-01-18 11:00:00 PM,297.6954902
2026-01-19 12:00:00 AM,261.7219298
2026-01-19 01:00:00 AM,252.6649123
2026-01-19 02:00:00 AM,242.1277193
2026-01-19 03:00:00 AM,234.7682456
2026-01-19 04:00:00 AM,230.9384211
2026-01-19 05:00:00 AM,231.7147368
2026-01-19 06:00:00 AM,241.2168421
2026-01-19 07:00:00 AM,263.9784211
2026-01-19 08:00:00 AM,294.3892982
2026-01-19 09:00:00 AM,312.8345614
2026-01-19 10:00:00 AM,316.4573684
2026-01-19 11:00:00 AM,330.99
2026-01-19 12:00:00 PM,350.6980702
2026-01-19 01:00:00 PM,355.7078947
2026-01-19 02:00:00 PM,319.3659649
2026-01-19 03:00:00 PM,307.2450877
2026-01-19 04:00:00 PM,291.9878947
2026-01-19 05:00:00 PM,295.8901754
2026-01-19 06:00:00 PM,307.9178947
2026-01-19 07:00:00 PM,302.6803509
2026-01-19 08:00:00 PM,304.6677193
2026-01-19 09:00:00 PM,301.997193
2026-01-19 10:00:00 PM,280.9794545
2026-01-19 11:00:00 PM,263.3148148
2026-01-20 12:00:00 AM,261.7282143
2026-01-20 01:00:00 AM,251.3083929
2026-01-20 02:00:00 AM,246.4935714
2026-01-20 03:00:00 AM,239.5716071
2026-01-20 04:00:00 AM,234.5776786
2026-01-20 05:00:00 AM,238.8446429
2026-01-20 06:00:00 AM,247.21
2026-01-20 07:00:00 AM,269.5457143
2026-01-20 08:00:00 AM,307.6639286
2026-01-20 09:00:00 AM,325.9223214
2026-01-20 10:00:00 AM,318.6842857
2026-01-20 11:00:00 AM,330.0207143
2026-01-20 12:00:00 PM,352.6408929
2026-01-20 01:00:00 PM,361.0483929
2026-01-20 02:00:00 PM,334.1717857
2026-01-20 03:00:00 PM,310.8782456
2026-01-20 04:00:00 PM,298.7677193
2026-01-20 05:00:00 PM,292.9298246
2026-01-20 06:00:00 PM,303.0115789
2026-01-20 07:00:00 PM,308.9115789
2026-01-20 08:00:00 PM,312.3791228
2026-01-20 09:00:00 PM,310.4124561
2026-01-20 10:00:00 PM,289.7543636
2026-01-20 11:00:00 PM,275.9161818
2026-01-21 12:00:00 AM,266.09
2026-01-21 01:00:00 AM,255.3435714
2026-01-21 02:00:00 AM,246.2933929
2026-01-21 03:00:00 AM,238.2019643
2026-01-21 04:00:00 AM,234.9780357
2026-01-21 05:00:00 AM,235.2519643
2026-01-21 06:00:00 AM,248.7482143
2026-01-21 07:00:00 AM,268.1128571
2026-01-21 08:00:00 AM,294.2835714
2026-01-21 09:00:00 AM,309.67625
2026-01-21 10:00:00 AM,308.2433929
2026-01-21 11:00:00 AM,325.385
2026-01-21 12:00:00 PM,344.9603571
2026-01-21 01:00:00 PM,352.6514286
2026-01-21 02:00:00 PM,324.5210714
2026-01-21 03:00:00 PM,310.2451786
2026-01-21 04:00:00 PM,303.62875
2026-01-21 05:00:00 PM,291.0596429
2026-01-21 06:00:00 PM,319.6535714
2026-01-21 07:00:00 PM,311.1617857
2026-01-21 08:00:00 PM,312.1521429
2026-01-21 09:00:00 PM,306.0414286
2026-01-21 10:00:00 PM,288.1939286
2026-01-21 11:00:00 PM,276.8469643
2026-01-22 12:00:00 AM,257.8089286
2026-01-22 01:00:00 AM,247.72625
2026-01-22 02:00:00 AM,248.6217857
2026-01-22 03:00:00 AM,239.5189286
2026-01-22 04:00:00 AM,236.4214286
2026-01-22 05:00:00 AM,236.66375
2026-01-22 06:00:00 AM,244.2178571
2026-01-22 07:00:00 AM,266.6483929
2026-01-22 08:00:00 AM,290.7435714
2026-01-22 09:00:00 AM,297.6187719
2026-01-22 10:00:00 AM,311.2612281
2026-01-22 11:00:00 AM,325.2866667
2026-01-22 12:00:00 PM,344.1045614
2026-01-22 01:00:00 PM,351.4226316
2026-01-22 02:00:00 PM,324.0652632
2026-01-22 03:00:00 PM,302.1524561
2026-01-22 04:00:00 PM,292.2396429
2026-01-22 05:00:00 PM,293.7567857
2026-01-22 06:00:00 PM,298.1185714
2026-01-22 07:00:00 PM,310.5085714
2026-01-22 08:00:00 PM,317.9335185
2026-01-22 09:00:00 PM,313.9455556
2026-01-22 10:00:00 PM,308.3270588
2026-01-22 11:00:00 PM,293.5604
2026-01-23 12:00:00 AM,273.0498148
2026-01-23 01:00:00 AM,264.8662963
2026-01-23 02:00:00 AM,257.4038889
2026-01-23 03:00:00 AM,251.9190741
2026-01-23 04:00:00 AM,246.3905556
2026-01-23 05:00:00 AM,243.4077778
2026-01-23 06:00:00 AM,245.735
2026-01-23 07:00:00 AM,257.0324074
2026-01-23 08:00:00 AM,276.5788889
2026-01-23 09:00:00 AM,291.2742593
2026-01-23 10:00:00 AM,282.5007407
2026-01-23 11:00:00 AM,313.3883333
2026-01-23 12:00:00 PM,334.5409259
2026-01-23 01:00:00 PM,317.125
2026-01-23 02:00:00 PM,263.9594444
2026-01-23 03:00:00 PM,250.6295918
2026-01-23 04:00:00 PM,248.6669388
2026-01-23 05:00:00 PM,247.8722449
2026-01-23 06:00:00 PM,278.0620833
2026-01-23 07:00:00 PM,285.7075
2026-01-23 08:00:00 PM,289.3228889
2026-01-23 09:00:00 PM,289.3388095
2026-01-23 10:00:00 PM,251.6971053
2026-01-23 11:00:00 PM,242.2105263
2026-01-24 12:00:00 AM,243.2301818
2026-01-24 01:00:00 AM,235.8712727
2026-01-24 02:00:00 AM,228.566
2026-01-24 03:00:00 AM,222.8161818
2026-01-24 04:00:00 AM,221.6576364
2026-01-24 05:00:00 AM,220.7887273
2026-01-24 06:00:00 AM,225.8734545
2026-01-24 07:00:00 AM,251.9085455
2026-01-24 08:00:00 AM,272.8803636
2026-01-24 09:00:00 AM,294.3027273
2026-01-24 10:00:00 AM,302.5305455
2026-01-24 11:00:00 AM,310.9407273
2026-01-24 12:00:00 PM,328.9144643
2026-01-24 01:00:00 PM,355.5171429
2026-01-24 02:00:00 PM,326.5544643
2026-01-24 03:00:00 PM,307.5796429
2026-01-24 04:00:00 PM,292.5557143
2026-01-24 05:00:00 PM,287.5196429
2026-01-24 06:00:00 PM,300.8367857
2026-01-24 07:00:00 PM,313.9237037
2026-01-24 08:00:00 PM,308.0346296
2026-01-24 09:00:00 PM,306.9201852
2026-01-24 10:00:00 PM,304.5788235
2026-01-24 11:00:00 PM,281.1523529
2026-01-25 12:00:00 AM,261.794386
2026-01-25 01:00:00 AM,257.1468421
2026-01-25 02:00:00 AM,247.8517544
2026-01-25 03:00:00 AM,242.9557895
2026-01-25 04:00:00 AM,240.5129825
2026-01-25 05:00:00 AM,240.72
2026-01-25 06:00:00 AM,248.5659649
2026-01-25 07:00:00 AM,274.0187719
2026-01-25 08:00:00 AM,291.9568421
2026-01-25 09:00:00 AM,301.6866667
2026-01-25 10:00:00 AM,310.1503571
2026-01-25 11:00:00 AM,316.5139286
2026-01-25 12:00:00 PM,334.45625
2026-01-25 01:00:00 PM,345.8453571
2026-01-25 02:00:00 PM,321.2444643
2026-01-25 03:00:00 PM,296.1903509
2026-01-25 04:00:00 PM,289.0689474
2026-01-25 05:00:00 PM,281.5335088
2026-01-25 06:00:00 PM,300.817193
2026-01-25 07:00:00 PM,304.2329825
2026-01-25 08:00:00 PM,302.8563158
2026-01-25 09:00:00 PM,304.0052632
2026-01-25 10:00:00 PM,294.4476596
2026-01-25 11:00:00 PM,281.5931915
2026-01-26 12:00:00 AM,258.5464286
2026-01-26 01:00:00 AM,247.8526786
2026-01-26 02:00:00 AM,240.5408929
2026-01-26 03:00:00 AM,235.2835714
2026-01-26 04:00:00 AM,231.1325
2026-01-26 05:00:00 AM,231.2483929
2026-01-26 06:00:00 AM,242.4057143
2026-01-26 07:00:00 AM,271.2208929
2026-01-26 08:00:00 AM,293.8094643
2026-01-26 09:00:00 AM,306.3258929
2026-01-26 10:00:00 AM,311.4778571
2026-01-26 11:00:00 AM,319.7483929
2026-01-26 12:00:00 PM,335.5203571
2026-01-26 01:00:00 PM,344.4441071
2026-01-26 02:00:00 PM,340.9567857
2026-01-26 03:00:00 PM,337.9949091
2026-01-26 04:00:00 PM,299.3230909
2026-01-26 05:00:00 PM,286.9330909
2026-01-26 06:00:00 PM,302.6270909
2026-01-26 07:00:00 PM,305.4805455
2026-01-26 08:00:00 PM,307.4436364
2026-01-26 09:00:00 PM,299.8701818
2026-01-26 10:00:00 PM,301.6465306
2026-01-26 11:00:00 PM,283.8622449
2026-01-27 12:00:00 AM,255.0838182
2026-01-27 01:00:00 AM,245.7832727
2026-01-27 02:00:00 AM,237.7056364
2026-01-27 03:00:00 AM,227.8365455
2026-01-27 04:00:00 AM,225.026
2026-01-27 05:00:00 AM,226.4527273
2026-01-27 06:00:00 AM,238.8856364
2026-01-27 07:00:00 AM,265.8861818
2026-01-27 08:00:00 AM,293.7544444
2026-01-27 09:00:00 AM,301.0394545
2026-01-27 10:00:00 AM,299.9130909
2026-01-27 11:00:00 AM,309.6427273
2026-01-27 12:00:00 PM,331.7730909
2026-01-27 01:00:00 PM,339.6576364
2026-01-27 02:00:00 PM,314.9527273
2026-01-27 03:00:00 PM,300.7069091
2026-01-27 04:00:00 PM,282.61
2026-01-27 05:00:00 PM,279.2011111
2026-01-27 06:00:00 PM,294.1805556
2026-01-27 07:00:00 PM,295.9396296
2026-01-27 08:00:00 PM,297.1524074
2026-01-27 09:00:00 PM,296.4859259
2026-01-27 10:00:00 PM,300.5267347
2026-01-27 11:00:00 PM,284.115102
2026-01-28 12:00:00 AM,260.0108929
2026-01-28 01:00:00 AM,250.2126786
2026-01-28 02:00:00 AM,246.3355357
2026-01-28 03:00:00 AM,234.9885714
2026-01-28 04:00:00 AM,230.2475
2026-01-28 05:00:00 AM,229.3835714
2026-01-28 06:00:00 AM,241.0782143
2026-01-28 07:00:00 AM,261.9073214
2026-01-28 08:00:00 AM,303.9553571
2026-01-28 09:00:00 AM,312.4366071
2026-01-28 10:00:00 AM,344.7707143
2026-01-28 11:00:00 AM,318.6526786
2026-01-28 12:00:00 PM,351.6610714
2026-01-28 01:00:00 PM,357.5189286
2026-01-28 02:00:00 PM,329.44125
2026-01-28 03:00:00 PM,305.3410909
2026-01-28 04:00:00 PM,293.0690909
2026-01-28 05:00:00 PM,281.6874545
2026-01-28 06:00:00 PM,298.658
2026-01-28 07:00:00 PM,300.7176364
2026-01-28 08:00:00 PM,304.8905455
2026-01-28 09:00:00 PM,301.2432727
2026-01-28 10:00:00 PM,305.5492
2026-01-28 11:00:00 PM,293.4778
2026-01-29 12:00:00 AM,261.7808929
2026-01-29 01:00:00 AM,250.8553571
2026-01-29 02:00:00 AM,243.1958929
2026-01-29 03:00:00 AM,238.5075
2026-01-29 04:00:00 AM,232.46
2026-01-29 05:00:00 AM,237.6014286
2026-01-29 06:00:00 AM,247.5998214
2026-01-29 07:00:00 AM,274.5501786
2026-01-29 08:00:00 AM,298.5716071
2026-01-29 09:00:00 AM,315.7342857
2026-01-29 10:00:00 AM,321.7817857
2026-01-29 11:00:00 AM,332.6230357
2026-01-29 12:00:00 PM,345.2869643
2026-01-29 01:00:00 PM,368.0230357
2026-01-29 02:00:00 PM,335.6678571
2026-01-29 03:00:00 PM,316.5244643
2026-01-29 04:00:00 PM,304.0291071
2026-01-29 05:00:00 PM,291.9551786
2026-01-29 06:00:00 PM,307.5058929
2026-01-29 07:00:00 PM,308.3382143
2026-01-29 08:00:00 PM,302.2838182
2026-01-29 09:00:00 PM,305.7165455
2026-01-29 10:00:00 PM,297.7494
2026-01-29 11:00:00 PM,285.6072
2026-01-30 12:00:00 AM,254.5631481
2026-01-30 01:00:00 AM,235.2133333
2026-01-30 02:00:00 AM,235.0385185
2026-01-30 03:00:00 AM,225.2816667
2026-01-30 04:00:00 AM,220.365
2026-01-30 05:00:00 AM,223.5772222
2026-01-30 06:00:00 AM,221.3811111
2026-01-30 07:00:00 AM,237.8246296
2026-01-30 08:00:00 AM,250.9794444
2026-01-30 09:00:00 AM,269.04
2026-01-30 10:00:00 AM,266.7872727
2026-01-30 11:00:00 AM,279.7672727
2026-01-30 12:00:00 PM,306.8764815
2026-01-30 01:00:00 PM,309.4222222
2026-01-30 02:00:00 PM,271.1487037
2026-01-30 03:00:00 PM,237.7366038
2026-01-30 04:00:00 PM,233.194717
2026-01-30 05:00:00 PM,235.6215094
2026-01-30 06:00:00 PM,254.8688679
2026-01-30 07:00:00 PM,268.9732075
2026-01-30 08:00:00 PM,271.0660377
2026-01-30 09:00:00 PM,276.1645283
2026-01-30 10:00:00 PM,264.32
2026-01-30 11:00:00 PM,254.29
2026-01-31 12:00:00 AM,247.4628571
2026-01-31 01:00:00 AM,237.8226786
